ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,desvio_padrao,momentum_12_1,var_95,sharpe,liquidez_media,preco_p10_1a,preco_p50_1a,preco_p90_1a,g_implicito,teto_dispersao,teto_confiavel,teto_n_metodos,cagr_5a,cagr_3a,cagr_1a,desacelerando,anos_atipicos,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
VULC3,SMALL11+DIVO11,SMALL11,Consumo discricionário,77.19,77.98,72.72727272727273,,,0.9,,87.38,63.86,65.5,95.89,False,1,Não,,,False,6,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4205972224.0,4.58,1.61,21.5,15.42,35.06,31.82,17.83,24.89,6.16,0.76,0.59,2.96,0.37,0.44,70.63,-64.7,6.1,11.45,1.64,37.42,62.57,12.98,20.08,3.2,-33.3,-5.7,16.7,16.53,-35.4,26.3,-32.7,12.98,19.91,-47.29,1.65,-20.0,-3.0,-1.24,39836787.0,7.65,10.72,15.02,-6.6,8.9,False,6,,12.0,16.8,False,2025,0.85,0.57,0.15,13.390000343322754,False,False,False,15.017248623608173,28.242115959882465,39.98704145350646,23.389781790823637,75.19087830724048,48.540692167014235,27.22019989962212,8.464305662982442,,,,6,False,8.9,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,13.949999809265137,-4.014333144079685,-33.81033550054507,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.0%))
JHSF3,SMALL11+DIVO11+AUVP11,SMALL11,Imobiliário,76.89,74.42,90.9090909090909,,,0.8,,86.69,78.07,44.52,69.86,False,2,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$11.83, preço 0.2% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.34,True,7766024192.0,3.79,1.08,6.03,8.08,28.4,16.71,13.12,52.59,5.01,1.22,1.27,1.73,0.86,0.25,30.63,90.2,9.31,7.25,0.72,61.6,36.26,5.52,13.76,113.9,-14.2,8.7,9.51,9.23,-27.9,38.7,60.1,7.38,13.76,45.51,2.44,75.8,-3.79,1.65,49759301.0,14.52,23.8,39.02,-10.0,10.4,False,6,,21.6,116.4,False,2025,1.35,0.61,0.06,11.8100004196167,False,False,True,6.940411127937991,13.052450605122091,42.62013939839544,27.68915416778979,71.92101828585696,19.57807411896471,38.390291601498085,20.276061672308593,,,,6,False,10.4,,,n/d,2026-10-01,próxima,,,False,False,,,Em Alta,12.15999984741211,-2.878284804172071,-15.993779665614516,True,False,False,sem sinal (Em Alta)
POMO3,SMALL11+DIVO11,SMALL11,Bens Industriais,74.42,74.72,72.72727272727273,,,0.7,,79.77,77.13,52.5,90.41,False,3,Não,,,False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,4878679040.0,4.09,1.16,23.51,12.74,28.32,24.74,18.39,13.19,4.4,1.29,0.96,1.94,0.81,0.3,52.09,-14.0,,8.76,1.02,59.93,39.42,3.73,6.43,5.3,-38.9,-19.8,5.45,5.31,-42.0,35.4,-25.9,3.73,6.43,-40.49,2.23,-34.2,-3.57,-1.52,9177998.0,1.56,2.47,3.9,-8.6,6.9,True,6,,18.7,5.4,True,,0.93,0.46,0.05,3.930000066757202,False,False,False,3.640191566901902,6.8459086564639,13.142361608210848,8.55841158030683,25.27502947502803,11.272884753313438,10.957416026082205,6.037510241540971,9.469082144319698,9.757913803194517,8.782122422875066,6,True,6.9,123.46367108643692,140.94356192042028,n/d,2026-08-26,última,,,False,False,,,Lateral,4.340000152587891,-9.44700625381799,-39.83225179019545,True,False,False,sem sinal (Lateral)
MDNE3,SMALL11+DIVO11,SMALL11,Imobiliário,74.28,71.34,90.9090909090909,,,0.8,,72.31,75.08,60.09,80.14,False,4,Não,,,False,7,8,False,,True,,False,True,True,True,True,True,10,11,True,True,True,True,True,True,True,False,True,True,True,0.24,True,2607076608.0,4.69,1.14,15.39,9.34,24.38,16.15,10.98,21.43,4.52,0.91,1.13,2.38,0.48,0.34,43.8,19.5,3.95,6.4,1.12,72.76,27.27,20.62,34.28,22.2,-26.5,-3.9,25.8,26.68,-33.9,45.6,9.6,22.65,34.28,-4.99,2.87,6.9,-5.07,0.13,36182065.0,15.39,27.62,49.56,-6.2,7.2,True,7,,43.4,50.1,False,,1.67,0.64,0.14,25.209999084472656,False,False,False,17.1215521698487,32.199564242005785,73.51977172994295,51.716037528472334,123.84971810639931,25.627333836632236,61.75881711796699,47.60280138651462,59.46772056399061,51.716037528472334,46.5444337756251,7,True,7.2,84.62687610446108,135.8894197684361,n/d,2026-01-02,última,,,False,False,,,Em Alta,26.299999237060547,-4.144487392425167,-26.458576481344487,True,False,False,sem sinal (Em Alta)
CURY3,BOVA11+SMALL11+DIVO11+AUVP11,BOVA11,Consumo discricionário,74.16,72.81,81.81818181818181,,,0.9,,89.4,50.79,56.92,84.93,False,5,Não,,,False,6,8,False,,True,,False,False,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,-0.13,True,8452826112.0,7.69,5.11,17.54,10.4,66.38,57.38,37.72,17.89,4.94,-0.15,-0.06,1.92,0.66,0.58,80.01,8.2,5.79,16.3,0.91,70.61,24.44,26.99,40.16,1.7,-31.7,-11.7,31.65,31.88,-32.0,40.6,-8.5,27.3,40.16,-23.09,2.56,11.1,-3.95,-0.26,126476334.0,15.54,26.14,43.96,0.7,4.1,True,8,,33.7,37.5,False,,1.33,0.57,0.08,27.440000534057617,False,False,True,20.762486932790303,39.046870586505634,48.80473269197713,20.763557006738424,84.48147290817879,55.7945522683167,40.01442568387187,23.31253898170779,41.622579632510835,39.530648135188756,35.577583321669884,8,True,4.1,29.655913371838928,51.68578288054431,n/d,2026-08-17,última,,,False,False,,,Em Baixa,33.65999984741211,-18.47890475802455,-31.823426534598877,True,False,False,sem sinal (Em Baixa; sem novo topo (-18.5%))
PSSA3,BOVA11+AUVP11,BOVA11,Insurance,74.03,73.37,77.77777777777777,,1.8,0.3,,75.94,55.69,100.0,52.74,False,6,Não,,,False,4,6,False,,True,,False,False,True,,True,True,7,9,True,False,True,,True,,True,False,True,True,True,,True,30152280064.0,8.26,1.89,7.51,5.61,22.84,17.35,79.28,8.13,,,,,,0.67,46.3,0.3,7.6,6.06,,71.59,28.18,42.6,54.85,10.4,-14.2,-6.0,47.6,48.04,-16.1,26.0,2.7,43.79,54.85,-11.89,1.64,0.7,-2.69,-0.45,78978944.0,33.2,46.39,64.83,1.5,4.1,True,4,,20.5,17.0,True,2023,0.75,0.51,0.03,47.040000915527344,False,False,True,19.175346153226858,36.06202195913309,77.89174563845815,56.47258331714765,101.77191142486052,48.12322228465102,60.19525289324706,,45.31308400886728,42.092622121892056,37.883359909702854,4,True,4.1,-19.465648017880866,-3.6711668219590377,2026-11-05,2026-09-24,última,,,False,False,,,Lateral,51.10081100463867,-7.946664660063241,-14.392878906850925,True,False,False,sem sinal (Lateral)
POMO4,BOVA11+SMALL11+DIVO11+AUVP11+Carteira,BOVA11,Bens Industriais,73.55,73.69,72.72727272727273,,,0.7,,79.77,75.76,52.5,83.56,False,7,Não,,,False,5,8,False,,True,,False,False,True,True,False,True,8,11,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5139371520.0,4.31,1.22,22.32,10.23,28.32,24.74,18.39,13.19,4.57,1.29,0.96,1.94,0.81,0.29,44.1,-14.0,4.37,8.76,1.02,59.93,39.42,3.93,7.46,5.3,-44.5,-19.9,5.74,5.74,-47.3,35.5,-26.6,3.93,6.81,-41.19,2.23,-40.9,-3.6,-1.87,69614206.0,1.45,2.29,3.63,-7.7,7.9,True,7,,18.7,5.4,True,,0.99,0.49,0.06,4.139999866485596,False,False,True,3.0804384288388076,5.793211625848467,13.137938353341012,8.563928559707202,24.23573698232426,11.575137762178509,11.834059943179245,6.030900775887301,11.595844857495141,11.575137762178509,10.417623985960658,7,True,7.9,151.63343772771842,180.09287998694398,n/d,2026-08-26,última,"A Marcopolo (POMO4) apresenta-se como um caso de estudo robusto no setor de bens industriais, onde sua alta qualidade operacional convive com múltiplos de preço bastante descontados. O retorno sobre o patrimônio líquido de 28,3% e o retorno sobre o capital investido de 18,4% situam-se confortavelmente acima dos pares do setor (10,8% e 13,3%, respectivamente), sugerindo forte eficiência na alocação de capital que, surpreendentemente, é negociada a um preço por lucro de apenas 4,31 vezes e preço pelo valor patrimonial de 1,22. Essa rentabilidade diferenciada é sustentada por um endividamento controlado, visto que a relação dívida líquida por EBITDA de 1,29 vezes está bem abaixo da média setorial de 2,38 vezes, garantindo segurança financeira junto a uma liquidez corrente de 1,94. O expressivo rendimento de dividendos de 22,32% mostra-se coerente com a geração de caixa atual, embora o investidor deva monitorar a sustentabilidade desse patamar frente à margem líquida de 13,19%, que não atingiu o patamar ideal de 15% estabelecido no checklist de critérios. No campo do crescimento, contudo, reside o principal ponto de atenção: a receita consolidada em cinco anos recuou 14,0% contra uma expansão média setorial de 47,1%, evidenciando que o desempenho histórico recente destoa dos concorrentes. Além disso, a análise detalhada por janelas revela que o avanço de 18,7% em três anos desacelerou para 5,4% no último ano, um sinal de alerta explícito de perda de tração que exige checagem manual para identificar se decorre de eventos contábeis pontuais ou de desgaste estrutural de mercado. Por outro lado, o preço atual de R$ 4,14 embutiu um crescimento implícito extremamente conservador de contração de 7,7% ao ano, o que parece excessivamente pessimista diante do histórico da companhia e abre margem para distorções de valor. Essa assimetria é refletida nos métodos de valuation, cuja média de preço-teto de R$ 11,60 e mediana de R$ 11,58 revelam uma dispersão acentuada entre a avaliação conservadora de Bazin de R$ 3,08 e o otimismo de Lynch em R$ 24,24, mas ainda projetam um expressivo potencial de valorização de 151,6% contra o preço ajustado de R$ 10,42. Em suma, o papel oferece como prós uma rentabilidade muito acima da média, endividamento sob controle, dividendos excepcionais e um valuation descontado com margem de segurança, tendo como contras a clara desaceleração recente da receita, margem líquida abaixo do ideal de 15% e o não atendimento de critérios como a ausência de venda de ações por iniciados.

Gatilho de falseamento: margem líquida abaixo de 10% ou retorno sobre o capital investido abaixo de 13,3% no fechamento do próximo ano fiscal.",,False,True,4.45,-6.97,Em Baixa,4.599999904632568,-10.000001036602535,-46.38533066634181,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.0%))
MILS3,SMALL11,SMALL11,Bens Industriais,70.68,68.72,81.81818181818181,,,0.7,,84.31,55.67,57.62,53.42,False,8,Não,,,False,6,8,False,,True,,False,True,True,True,True,True,9,11,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3630142976.0,8.31,1.98,5.32,5.68,23.81,18.37,20.65,23.53,4.92,1.28,0.85,2.98,0.99,0.66,47.24,21.3,8.56,11.12,0.54,61.6,38.32,10.3,15.94,54.7,-0.1,4.9,13.1,13.44,-15.0,26.6,25.9,12.01,15.94,11.31,1.68,48.6,-1.85,1.17,11872229.0,17.26,24.1,33.64,1.5,5.3,True,7,,18.9,16.7,True,,0.69,0.46,0.07,15.930000305175781,False,False,False,6.585535377913585,12.38505524297942,26.21916901282765,18.628330571274756,34.97942160561356,11.995956441339759,20.627129406947496,20.958447916798136,20.827644313968683,20.627129406947496,18.564416466252748,7,True,5.3,16.53745204399666,30.744782893705413,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.9399995803833,-0.06273071186165824,-0.4374980926513672,True,False,False,sem sinal (Em Alta)
PETR4,BOVA11+DIVO11+AUVP11,BOVA11,Energia,70.59,73.42,54.54545454545455,,,0.9,DY5a=41.0%>=20,85.74,80.54,36.8,,False,9,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$49.24, preço 0.0% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.61,True,673063305216.0,4.76,1.32,7.4,40.99,27.73,30.77,19.69,24.32,2.94,1.29,0.9,0.85,0.76,0.32,195.1,96.8,4.99,10.07,0.28,65.87,33.99,26.84,50.43,83.5,-2.3,17.6,38.05,37.14,-22.2,26.5,70.6,27.87,50.43,56.01,1.67,46.4,-2.6,1.71,2100298519.0,61.16,85.9,120.66,-6.0,5.6,True,8,,-10.5,-2.4,False,,0.37,0.24,-0.05,49.2599983215332,True,True,True,146.8382893497375,276.1507183577321,141.54404505509675,93.21701885888332,310.46217429537734,55.59713333333333,127.49646624396831,55.21979857978967,150.8157055092398,134.52025564953254,121.0682300845793,8,True,5.6,145.77392247221474,206.1626281934183,n/d,2026-08-24,última,,,False,False,,,Em Alta,50.43000030517578,-2.3200515101374997,-2.840241459047199,True,False,False,sem sinal (Em Alta)
PETR3,BOVA11+DIVO11+AUVP11,BOVA11,Energia,69.88,72.59,54.54545454545455,,,0.9,DY5a=38.8%>=20,85.74,77.56,36.8,,False,11,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$54.49, preço 0.7% abaixo do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,True,False,True,True,True,False,6,11,True,True,True,True,True,True,True,False,True,True,True,0.65,True,697538183168.0,5.23,1.45,6.73,38.83,27.73,30.77,19.69,24.32,3.14,1.29,0.9,0.85,0.76,0.35,203.1,96.8,3.66,10.07,0.28,65.87,33.99,28.69,56.23,88.6,-3.8,15.7,42.23,40.84,-22.9,29.6,77.1,29.47,56.23,62.51,1.87,48.4,-2.95,1.58,593954695.0,64.92,94.86,138.62,-4.5,5.7,True,8,,-10.5,-2.4,False,,0.4,0.24,-0.04,54.119998931884766,True,True,True,152.84677259573346,287.4505433010084,141.53382808313782,93.22109347444669,310.4397644276372,55.59713333333333,127.48726325828304,54.119998931884766,152.8370496756831,134.51054567071043,121.05949110363939,8,True,5.7,123.68716462098313,182.40401458256358,2026-11-10,2026-08-24,última,,,False,False,,,Em Alta,56.22999954223633,-3.7524464298931193,-4.46602387616597,True,False,False,sem sinal (Em Alta)
