ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
CXSE3,BOVA11,BOVA11,Insurance,68.94,65.67,87.5,,1.6,0.3,,64.66,33.85,100.0,81.12,16,Não,4,6,False,,True,,True,True,True,,True,True,7,8,True,False,False,,True,,True,True,True,True,True,,True,54149996544.0,11.91,3.9,7.53,9.63,32.79,28.44,-1.21,75.43,,,,,0.93,114.66,12.8,10.49,20.76,,8.23,91.77,12.48,22.04,44.6,-18.1,-3.1,0.69,0.54,18.049999237060547,12.41215241354687,23.024542727129443,20.080813592867525,12.562621141340205,33.98909521612352,22.898448930232796,16.24218475188056,,19.603989415944156,21.48963126155016,19.340668135395145,4,True,1.9,7.150520514619063,8.609364235832938,2026-11-09,2026-08-04,última,,,False,False,,,Em Baixa,20.138538360595703,-10.370857537614153,-18.265236893691995,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.4%))
VLID3,SMALL11,SMALL11,Bens Industriais,68.8,68.59,70.0,,,0.7,,64.61,75.33,66.71,73.43,17,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,False,True,False,False,True,True,False,True,True,True,0.1,True,1338739200.0,5.88,0.77,11.48,8.58,13.18,13.73,15.68,11.15,3.07,0.46,2.3,0.41,0.9,50.45,-32.9,9.83,7.53,1.13,45.32,54.23,16.3,22.63,4.9,-24.4,-4.8,0.93,0.51,17.110000610351562,10.485475818406387,19.450557643143846,38.5556986542786,38.142333443059485,43.969626805951876,34.61461194764675,19.71899625178153,31.578395917380067,32.29003152332031,34.61461194764675,31.153150752882077,7,True,4.2,82.07568463810806,88.72022426337504,2026-11-04,2026-08-13,última,,,False,False,,,Em Baixa,18.46053695678711,-7.315802078763567,-25.060781929063513,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.3%))
PETR3,BOVA11,BOVA11,Energia,68.44,73.46,40.0,,,0.9,DY5a=37.2%>=20,87.34,78.31,36.18,,18,Pivô de alta,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.7,True,620463587328.0,4.59,1.27,6.25,37.2,27.73,30.77,19.69,24.32,2.87,1.29,0.85,0.76,0.31,170.76,96.8,3.25,10.07,0.28,65.87,33.99,29.5,53.92,63.2,-10.7,0.7,0.41,0.25,48.13999938964844,127.92099751554184,237.2934503913301,138.96622917491106,94.57778446998785,314.6405188865911,57.55876500000001,126.90500928425843,57.87093137165572,144.4667107617845,127.41300339990013,114.67170305991013,8,True,5.5,138.20462092604023,200.09703488456884,2026-08-06,2026-08-24,próxima,"A análise fundamentalista da PETR3 revela uma empresa de energia com forte geração de valor, onde a alta qualidade operacional convive com múltiplos de preço bastante descontados. O retorno sobre o patrimônio líquido de 27,7% e o retorno sobre o capital investido de 19,7% situam-se confortavelmente acima das médias do setor, de 16,2% e 13,8%, respectivamente, demonstrando uma eficiência superior que é negociada a um preço por lucro de apenas 4,59 e um preço pelo valor patrimonial de 1,27. Essa rentabilidade robusta, traduzida em uma margem líquida de 24,32%, é acompanhada por um endividamento controlado, visto que a relação entre dívida líquida e EBITDA de 1,29 está abaixo da média setorial de 1,71, embora a liquidez corrente de 0,85 demande atenção no curto prazo. O rendimento de dividendos de 6,25% mostra-se sustentável e coerente com a forte lucratividade e a desalavancagem da companhia, sendo suportado por um crescimento de receita nos últimos cinco anos de 96,8%, patamar que supera amplamente a média dos pares de 70,2%. No checklist de critérios de investimento, a empresa atende a 7 de 8 requisitos, falhando apenas na questão das transações de insiders, o que chancela a solidez do ativo sob a ótica de filtros quantitativos. Quanto ao valuation, a média dos preços-teto calculados atinge R$ 144,47 e a mediana fica em R$ 127,41, evidenciando uma dispersão relevante entre os métodos, que variam desde os conservadores R$ 94,58 de Graham até os otimistas R$ 314,64 de Lynch. Mesmo considerando o preço-teto ajustado com margem de segurança de R$ 114,67, o papel apresenta um expressivo potencial de valorização de 138,2% frente à cotação atual de R$ 48,14, em um momento técnico de tendência de alta com pivô de alta traçado no gráfico. Como balanço final, os prós concentram-se no crescimento vigoroso, na rentabilidade muito acima do setor, no valuation descontado e no endividamento sob controle, enquanto os contras residem na liquidez de curto prazo mais apertada, nas vendas de papéis por insiders e no escore de segurança moderado de 36,0.",Pivô de alta,False,False,,,Em Alta,48.619998931884766,-0.9872471262469484,-11.852159219622616,True,True,True,Pivô de alta
LAVV3,SMALL11,SMALL11,Imobiliário,67.3,65.06,80.0,,,0.8,,67.2,57.51,55.0,94.41,19,Não,5,8,False,,True,,True,False,True,True,False,True,8,10,True,True,False,True,False,True,True,False,True,True,True,0.37,True,1862489344.0,5.11,1.27,25.73,14.01,24.9,19.67,8.69,19.91,6.61,1.5,4.12,0.86,0.72,71.61,-30.3,2.72,4.85,1.47,60.31,33.37,9.22,18.94,3.4,-49.7,-19.0,1.46,0.71,9.529999732971191,9.538710237319696,17.694307490228034,24.710860364357778,17.7448297519146,39.31927659674628,24.47732474972756,13.270367888982705,9.529999732971191,19.535709601530982,17.719568621071318,15.947611758964186,8,True,4.1,67.34115640937337,104.99171195086996,n/d,2026-02-03,última,,,False,False,,,Em Baixa,10.569999694824219,-9.839167378238256,-49.78925203994861,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.8%))
DIRR3,BOVA11+SMALL11,BOVA11,Consumo discricionário,67.19,66.69,70.0,,,0.9,,72.37,56.34,54.73,90.91,20,Não,5,8,False,,True,,False,False,True,False,True,True,7,10,True,True,False,True,False,True,True,False,True,True,True,0.54,True,3439251200.0,6.26,2.3,15.05,12.12,36.78,26.14,9.99,17.73,4.63,0.6,4.18,1.16,0.71,75.87,8.6,4.57,5.44,1.01,82.45,14.5,10.3,16.95,2.0,-38.0,-18.8,1.47,0.64,10.510000228881836,9.098836896932525,16.87834244380983,22.24560751320836,13.138412707556054,35.247554190144,25.736050189504308,13.85000648202586,9.494056175674984,18.21110832485699,15.364174462917845,13.82775701662606,8,True,3.9,31.56761860601027,73.27410017377782,n/d,2025-12-17,última,,,False,False,,,Em Baixa,11.8100004196167,-11.007621884378016,-39.100265273744114,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.0%))
TGMA3,SMALL11,SMALL11,Bens Industriais,66.86,66.31,70.0,,,0.7,,79.41,32.62,70.49,83.22,21,Rompimento,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.03,True,2246499840.0,8.82,2.25,10.69,10.07,25.55,24.91,27.01,10.14,6.09,0.07,2.22,0.23,3.08,88.8,23.5,6.71,14.79,1.33,34.75,65.25,26.65,39.14,27.9,-13.0,11.6,0.89,0.49,34.06999969482422,24.49997219653989,31.679312853204113,35.67678163483193,36.27754062429717,49.94728459518964,48.70611791818069,17.270245020351073,29.48269560261769,34.19249380565152,33.678047244018025,30.310242519616224,8,True,2.9,-11.03538951830153,0.3595365774127446,n/d,2026-08-07,última,"A Tegma (TGMA3) apresenta-se como uma operação de alta eficiência no setor de bens industriais, destacada por um ROE de 25,6% e um ROIC de 27,0% que se posicionam muito acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa expressiva rentabilidade convive com múltiplos de preço mistos, pois enquanto o P/L de 8,82 sugere uma avaliação razoável, o P/VP de 2,25 indica um prêmio sobre o valor patrimonial, refletindo a forte geração de valor da companhia. O perfil financeiro é extremamente robusto, evidenciado por um endividamento mínimo com a relação Dívida Líquida/EBITDA em apenas 0,07 — drasticamente abaixo dos pares do setor, que registram 2,4 —, o que garante uma folga de liquidez corrente de 2,22 para sustentar as operações. Essa estrutura desalavancada e altamente rentável viabiliza um generoso Dividend Yield de 10,69%, o qual se mostra plenamente sustentável diante da sólida conversão de lucro em caixa e do baixo comprometimento financeiro com credores. Por outro lado, o crescimento da receita nos últimos cinco anos, com CAGR de 23,5%, ficou ligeiramente abaixo da média setorial de 26,1%, sinalizando que a empresa prioriza a rentabilidade em detrimento da expansão acelerada. No checklist de critérios fundamentalistas, o papel atende a 6 dos 8 requisitos avaliados, falhando apenas na margem líquida de 10,14% (abaixo do sarrafo de 15%) e no avanço da receita frente aos concorrentes, embora confirme sua solidez com governança limpa e forte retorno sobre o capital. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 24,50 por Bazin até os otimistas R$ 49,95 por Lynch, resultando em uma média de R$ 34,19 e mediana de R$ 33,68. Frente ao preço atual de R$ 34,07, o ativo negocia muito próximo de seu valor justo médio, mas apresenta um upside negativo de 11,0% quando comparado ao preço-teto ajustado com margem de segurança de R$ 30,31. Em suma, os principais pontos positivos de TGMA3 residem em sua rentabilidade excepcional, endividamento quase nulo e proventos robustos, enquanto os pontos negativos concentram-se no crescimento abaixo da média do setor e na ausência de margem de segurança nos preços atuais.",Rompimento,False,False,,,Em Alta,33.95000076293945,0.3534578179325454,-13.825600545996796,True,True,True,"Rompimento (vol x1.7, +0.4% do topo, MM50>MM200)"
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,66.27,65.61,70.0,,,0.9,,69.79,72.62,56.14,48.25,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.13,True,10310634496.0,7.17,1.03,8.56,4.36,14.41,11.89,23.53,9.35,1.92,0.59,1.69,0.32,0.72,31.26,3.2,6.27,6.22,1.29,46.72,53.28,10.64,16.05,0.8,-33.1,-23.7,1.43,0.65,10.729999542236328,3.3419925747989416,6.199396226252037,19.828799711943002,18.72892162700599,21.34812770133153,15.938927885685874,13.314902999677459,29.43548365228159,,,,6,False,8.8,,,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.899999618530273,-22.805756570438863,-35.01618646188952,True,False,False,sem sinal (Em Baixa; sem novo topo (-22.8%))
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,63.32,62.14,70.0,,,0.8,,87.22,40.59,44.14,39.16,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,True,True,0.74,True,13007823872.0,9.77,2.0,4.26,3.71,20.52,17.07,18.7,43.42,7.33,2.13,1.64,0.75,0.75,36.22,62.0,10.01,10.89,0.29,52.11,47.88,25.11,35.12,5.5,-24.6,-10.8,1.24,0.79,26.489999771118164,7.01560892705704,13.013954559690807,35.92553704885524,28.425684661463272,45.53576545860267,26.53115312865938,29.54661458323743,22.82332785555729,28.82886247086659,28.425684661463272,25.583116195316947,7,True,6.5,-3.4234940869647956,8.829228840909508,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-8.875128829689704,-24.91105648254002,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.9%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.72,63.2,60.0,,,0.9,,76.81,54.99,66.07,16.78,28,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,True,True,0.28,True,4883755008.0,8.3,1.53,3.39,1.97,18.4,21.98,17.32,18.56,5.49,1.1,4.19,0.4,0.55,16.35,0.4,6.5,10.38,1.73,37.54,62.46,20.42,35.35,1.7,-41.2,-11.0,1.14,0.52,20.770000457763672,2.9232542211800276,5.422636580288952,33.156928441610674,27.64668113359858,42.46693565818981,10.853405399094557,30.27915729384824,14.853290211075759,,,,6,False,14.5,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-9.063045888770171,-42.131138859102045,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.1%))
BBSE3,BOVA11,BOVA11,Insurance,62.17,59.91,75.0,,1.3,0.3,,68.14,31.54,61.0,91.61,29,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,True,True,,True,71166173184.0,7.84,6.62,12.53,12.83,84.38,83.67,0.0,87.93,,,,,,100.62,-0.1,8.32,28.81,,55.04,44.96,28.02,40.52,30.8,-9.5,3.6,0.52,0.49,36.65999984741211,33.60587284096922,48.930150856451185,48.63061204248545,24.13774482655851,,59.50416498381771,12.491654466957115,,47.66770018093089,48.78038144946832,43.902343304521494,4,True,1.8,19.755437772105267,30.026460390986152,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.03296661376953,-8.425472933093282,-10.071425311184445,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.4%))
