ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
JHSF3,SMALL11,SMALL11,Imobiliário,77.69,75.52,90.0,,,0.8,,87.5,79.31,46.53,70.14,1,Não,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.28,True,6887136256.0,3.47,0.99,6.23,7.91,28.4,16.71,13.12,52.59,4.67,0.96,1.73,0.79,0.23,27.44,86.6,6.02,7.22,0.72,61.6,36.26,4.9,13.85,110.9,-25.4,-6.2,1.38,0.61,10.329999923706055,5.834592467926665,10.823169028003964,39.44452420435308,26.436821741206156,68.194320866445,19.957004585783377,36.02103719793754,15.764255343286086,,,,6,False,11.7,,,n/d,2026-08-31,próxima,,,False,False,,,Em Baixa,11.149999618530273,-7.354257604291348,-27.015544022835048,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.4%))
VULC3,SMALL11,SMALL11,Consumo discricionário,76.47,77.61,70.0,,,0.9,,88.41,59.85,66.38,95.83,2,Não,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4253089024.0,4.66,1.63,29.73,15.45,35.06,31.82,17.83,24.89,6.26,0.76,2.96,0.37,0.47,72.02,-64.7,5.94,11.45,1.64,37.42,62.57,13.54,20.08,0.0,-32.6,-10.4,0.91,0.6,13.539999961853027,14.946178231822698,27.725160620031104,38.498926930161495,23.30360775355916,73.4104735969826,48.32664822129544,25.68123147881375,8.046170641934568,,,,6,False,9.1,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,14.180000305175781,-4.513401477778178,-33.06885497993284,True,False,False,sem sinal (Em Baixa; sem novo topo (-4.5%))
MDNE3,SMALL11,SMALL11,Imobiliário,75.52,72.97,90.0,,,0.8,,73.02,77.67,63.89,79.17,3,Não,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.19,True,2426892544.0,4.32,1.05,16.73,9.24,24.38,16.15,10.98,19.89,4.18,0.7,2.78,0.43,0.29,39.92,87.7,3.66,6.56,1.12,72.76,27.27,18.83,34.28,24.3,-31.7,-16.8,1.65,0.63,23.399999618530273,15.443940939944623,28.648510443597274,71.77083216331621,52.11594132332214,129.39488056595525,24.74932737598968,64.34428309403454,39.81690299636123,,,,6,False,8.4,,,n/d,2026-01-02,última,,,False,False,,,Em Baixa,25.399999618530273,-7.874015866287354,-31.738621785883748,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
ABCB10,SMALL11,SMALL11,Produtos financeiros,74.51,78.83,50.0,,,0.4,,78.83,,,,4,Não,1,3,False,,,,,,True,,False,,1,2,True,False,,,False,,,,True,True,True,,True,,,,,,14.9,,,40.92,,,,,,,-2.9,,1.54,,,,,,,,,,,,,,,,,,,,,,,0,True,,,,n/d,n/d,,,,False,False,,,,,,,False,False,False,histórico insuficiente
POMO3,SMALL11,SMALL11,Bens Industriais,74.21,74.95,70.0,,,0.7,,80.97,76.2,52.17,90.28,5,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.46,True,4779390976.0,4.07,1.15,24.15,11.85,28.32,24.74,18.39,13.19,4.38,1.29,1.94,0.81,0.28,48.24,-14.0,,8.72,1.02,59.93,39.42,3.85,6.69,0.0,-42.4,-30.4,0.92,0.46,3.8499999046325684,3.259296829438631,6.04599561860866,12.533783473312413,8.441232318236583,25.078068901485736,11.381189973521957,11.243256279782939,5.0034984260892985,9.108159348258642,9.84224429900976,8.858019869108784,6,True,7.7,130.07844385788795,136.57557334739457,n/d,2026-04-27,última,,,False,False,,,Em Baixa,4.989999771118164,-22.845689755014632,-42.88581731724682,True,False,False,sem sinal (Em Baixa; sem novo topo (-22.8%))
PSSA3,BOVA11,BOVA11,Insurance,73.22,72.91,75.0,,1.8,0.3,,76.67,53.07,100.0,51.39,6,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,False,True,,True,,True,False,True,True,True,,True,30459955200.0,8.18,1.87,6.47,5.33,22.84,17.35,79.28,8.13,,,,,0.64,43.63,0.3,7.63,6.06,,71.59,28.18,43.07,55.45,10.3,-14.3,-6.8,0.77,0.5,47.52000045776367,18.103385872480157,33.58178079345069,76.97310587596193,57.63286907166977,105.78060999308708,48.583248941904905,62.53424997706241,,44.310380370949424,41.0825148676778,36.974263380910024,4,True,4.3,-22.192207439532375,-6.754250959376562,2026-11-05,2026-06-23,última,,,False,False,,,Em Baixa,54.90999984741211,-13.45838537640558,-14.45544354560424,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.5%))
POMO4,BOVA11+SMALL11,BOVA11,Bens Industriais,73.15,73.71,70.0,,,0.7,,80.97,75.14,52.17,80.56,7,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.46,True,5089741312.0,4.28,1.21,22.97,9.47,28.32,24.74,18.39,13.19,4.55,1.29,1.94,0.81,0.29,40.55,-14.0,4.19,8.72,1.02,59.93,39.42,4.1,7.92,0.0,-48.2,-29.6,0.96,0.49,4.099999904632568,2.774405664606285,5.146522507844658,12.692756714107832,8.54595370842681,23.444317260274886,11.575137762178509,11.59112122571357,5.050313201071913,,,,7,False,8.5,,,n/d,2026-04-27,última,,,False,False,,,Em Baixa,5.380000114440918,-23.791824955032837,-48.43384494063232,True,False,False,sem sinal (Em Baixa; sem novo topo (-23.8%))
VTRU3,SMALL11,SMALL11,Consumo discricionário,70.82,72.29,62.5,,,0.9,P/L=1.74<2,87.06,90.03,49.22,7.64,8,Não,8,8,True,,True,,,,True,True,True,True,5,8,True,True,True,True,True,True,True,True,True,False,True,0.4,True,2103350656.0,1.74,0.47,0.2,0.21,27.23,9.79,15.07,48.63,2.78,2.49,2.13,0.76,,0.36,1514.7,3.83,6.01,0.37,51.99,48.01,8.96,16.86,44.0,-23.4,-3.5,1.11,0.48,12.90999984741211,0.1899398559216578,0.3523384327346752,98.30890688402899,67.7164126893213,222.58620426572602,0.4132333333333333,89.77643572050951,68.23589152435086,,,,4,False,1171.9,,,n/d,n/d,,,,False,False,,,Em Baixa,13.15999984741211,-1.8996960706588628,-25.58177776154198,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.9%))
MILS3,SMALL11,SMALL11,Bens Industriais,70.77,69.14,80.0,,,0.7,,85.54,53.65,58.77,54.86,9,Pivô de alta,6,8,False,,True,,False,True,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3567860736.0,8.14,1.94,6.81,5.72,23.81,18.37,20.65,23.53,4.84,1.28,2.98,0.99,0.64,46.59,21.3,8.37,11.12,0.54,61.6,38.32,10.3,15.81,52.1,-0.9,9.3,0.76,0.48,15.65999984741211,6.402072457652855,11.875844408946044,25.490785992409137,18.692610005448213,35.476728570645506,12.303431051504212,20.517880734317835,17.703656342334533,20.29441958651507,18.692610005448213,16.823349004903392,7,True,5.5,7.428794181524401,29.59399606807034,n/d,2026-04-22,última,"A Mills (MILS3) apresenta uma sólida combinação de eficiência operacional e retorno sobre o capital, com um ROE de 23,8% e um ROIC de 20,6% que se posicionam significativamente acima das médias do setor de bens industriais, de 14,5% e 12,6%, respectivamente. Essa elevada qualidade de rentabilidade convive com múltiplos de preço atrativos, uma vez que o P/L de 8,14 e o P/VP de 1,94 sugerem que o mercado ainda não precifica totalmente a capacidade de geração de valor da companhia. No âmbito financeiro, a excelente rentabilidade é suportada por uma estrutura de endividamento muito saudável, evidenciada pela relação Dívida Líquida/EBITDA de 1,28, que está bem abaixo dos 2,4 do setor, e por uma robusta liquidez corrente de 2,98. Esse balanço desalavancado confere sustentabilidade ao dividend yield de 6,81%, o qual se mostra coerente com a forte margem líquida de 23,53% e com a capacidade de distribuição de lucros sem comprometer a saúde financeira da empresa. Por outro lado, o crescimento da receita nos últimos cinco anos, com um CAGR de 21,3%, ficou abaixo da média setorial de 26,1%, indicando que a companhia expande em ritmo ligeiramente inferior ao de seus pares diretos. No checklist de critérios fundamentalistas, o papel atende a 6 dos 8 requisitos estipulados, sendo penalizado justamente pelo crescimento abaixo do setor e por movimentações de venda de insiders, embora cumpra com folga as exigências de rentabilidade, margem e endividamento. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 6,40 por Bazin e R$ 11,88 por Gordon, até os otimistas R$ 25,49 por Fluxo de Caixa Descontado e R$ 35,48 pelo modelo de Lynch. Diante do preço atual de R$ 15,66, a média dos métodos aponta para R$ 20,29 e o preço-teto ajustado com margem de segurança fica em R$ 16,82, o que projeta um upside de 7,4% em relação a esta métrica ponderada. Em suma, os principais pontos positivos da tese residem na alta rentabilidade operacional, no endividamento sob controle e no valuation convidativo, enquanto os pontos de atenção concentram-se no crescimento de receita abaixo da média dos pares e nas transações recentes de insiders.",Pivô de alta,False,False,,,Em Alta,15.8100004196167,-0.9487701974914109,-1.7565855730371283,True,True,True,Pivô de alta
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,70.77,69.14,80.0,,,0.9,,90.44,33.46,56.97,86.81,10,Rompimento,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,-0.21,True,9956098048.0,8.9,5.91,13.22,10.4,66.38,57.38,37.72,18.37,5.74,-0.2,1.94,0.71,1.8,92.53,33.5,6.72,16.14,0.91,70.61,24.44,26.99,40.16,19.7,-19.5,2.2,1.28,0.58,32.31999969482422,24.00188398565837,39.00184518520678,42.14956797228574,21.13848525268019,55.75782158061992,51.773513821626594,21.016761378390584,23.019474327582408,34.732419188006325,31.50186458543258,28.351678126889322,8,True,2.7,-12.278222789000804,7.464169294433609,n/d,2026-05-18,última,"A Cury apresenta uma sólida eficiência operacional no setor de consumo discricionário, destacando-se com um ROE de 66,4% e um ROIC de 37,7%, ambos significativamente acima da média dos seus pares, que registram 12,2% e 13,2%, respectivamente. Essa expressiva rentabilidade convive com uma relação de preço e valor patrimonial de 5,91, indicando um prêmio em relação ao valor de livro, embora o múltiplo preço/lucro de 8,9 sugira que o mercado ainda precifica o ativo de forma razoável frente à sua forte geração de caixa. A saúde financeira da companhia é um dos seus maiores trunfos, uma vez que a relação dívida líquida sobre EBITDA negativa de -0,2 situa-se muito abaixo da média setorial de 2,78, evidenciando um caixa líquido robusto que suporta com folga o endividamento sobre o patrimônio de 0,71 e a liquidez corrente de 1,94. Esse endividamento sob controle e a margem líquida de 18,37% garantem a sustentabilidade de um atraente retorno em dividendos de 13,22%, o qual se mostra plenamente coerente com a forte lucratividade e a robustez do balanço. No quesito crescimento, contudo, o avanço da receita nos últimos cinco anos foi de 33,5%, o que, apesar de expressivo, posiciona a empresa abaixo da média de expansão do setor, que foi de 74,3%. No checklist de critérios fundamentalistas, a empresa atende a 6 de 8 requisitos, falhando apenas no crescimento superior aos pares e na ausência de venda de ações por parte de iniciados. Sob a ótica de avaliação, as estimativas de preço-teto revelam uma dispersão relevante entre os métodos, variando desde os conservadores R$ 21,14 por Graham e R$ 24,0 por Bazin até os otimistas R$ 42,15 por fluxo de caixa descontado e R$ 55,76 por Lynch. Essa amplitude resulta em uma média de R$ 34,73 e uma mediana de R$ 31,5, sendo que o preço-teto ajustado com margem de segurança fica em R$ 28,35, o que aponta para um potencial de valorização negativo de 12,3% em relação à cotação atual de R$ 32,32. Como principais prós, destacam-se os excepcionais indicadores de retorno, a estrutura de capital desalavancada e o excelente pagamento de proventos; em contrapartida, pesam negativamente o crescimento abaixo da média setorial, a venda de papéis por insiders e o fato de o preço atual já superar a métrica de valuation ajustada.",Rompimento,False,False,,,Em Baixa,31.770586013793945,1.7293155398258486,-19.698732116967143,True,True,True,"Rompimento (vol x1.0, +1.7% do topo, MM50>MM200)"
RIAA3,SMALL11,SMALL11,Consumo discricionário,70.4,70.47,70.0,,,0.9,,66.53,93.19,39.98,92.36,11,Não,4,8,False,,False,,False,False,True,True,True,True,7,10,True,True,False,False,False,True,True,False,True,False,True,0.47,True,3358801664.0,2.25,0.64,47.2,13.12,28.35,8.06,8.96,14.35,2.53,2.11,1.61,0.68,0.15,29.52,16.6,5.01,4.35,1.05,64.01,35.99,5.72,10.43,16.9,-35.9,-23.4,1.63,0.62,6.690000057220459,6.268623060406251,11.628295777053594,39.396667003631585,26.444547159341795,83.60476609066419,51.88018214566937,35.97733364105225,30.825200223433388,,,,5,False,13.3,,,n/d,n/d,,,,False,False,,,Em Baixa,8.079999923706055,-17.202968807059648,-38.246888245582646,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.2%))
LEVE3,SMALL11,SMALL11,Consumo discricionário,70.3,70.35,70.0,,,0.9,,86.44,56.32,37.18,99.31,12,Não,6,8,False,,True,,True,False,True,False,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,0.96,True,4441613312.0,6.39,4.62,8.67,19.55,72.29,64.73,34.45,12.31,5.23,1.09,1.37,1.44,0.18,124.92,35.0,6.43,13.84,0.81,77.23,22.71,24.26,35.6,35.1,-7.9,-0.5,0.66,0.46,32.77000045776367,45.76030357321876,84.8853631283208,67.95031393824236,28.60857919062169,153.8497674073412,98.51666666666667,62.05273952096096,23.262886343119884,77.37481906076748,67.95031393824236,61.15528254441813,7,True,6.6,86.61971830985917,136.11479395764334,n/d,2026-04-30,última,,,False,False,,,Lateral,34.0,-3.617645712459794,-9.500134531028204,True,False,False,sem sinal (Lateral)
PETR4,BOVA11,BOVA11,Energia,69.75,75.0,40.0,,,0.9,DY5a=39.1%>=20,87.42,83.35,36.61,,13,Pivô de alta,7,8,False,,True,,False,False,True,True,True,False,4,10,True,True,True,True,True,True,True,False,True,True,True,0.66,True,580288249856.0,4.07,1.13,7.05,39.11,27.73,30.77,19.69,24.32,2.66,1.29,0.85,0.76,0.27,159.18,96.8,4.3,10.07,0.28,65.87,33.99,27.61,48.52,53.8,-12.5,-1.0,0.38,0.26,42.470001220703125,118.6440478994934,220.08470885356024,138.2622889863185,93.93709081576495,313.04669204449476,56.67832500000001,126.26216579127957,59.48181232312019,116.19291995279097,118.6440478994934,106.77964310954407,7,True,5.5,151.42368740383154,173.58821900892636,n/d,2026-08-24,próxima,"A análise fundamentalista da Petrobras (PETR4) revela uma empresa de energia com forte eficiência operacional, apresentando um ROE de 27,7% e um ROIC de 19,7% que se posicionam bem acima das médias do setor, de 16,2% e 13,8% respectivamente, o que sugere uma capacidade superior de gerar valor sobre o capital empregado. Essa alta qualidade técnica convive com múltiplos de preço bastante descontados, evidenciados pelo P/L de 4,07 e pelo P/VP de 1,13, indicando que o mercado precifica o papel de forma conservadora apesar de sua robustez. No âmbito financeiro, a excelente rentabilidade, traduzida em uma margem líquida de 24,32%, é acompanhada por um endividamento controlado, visto que a relação Dívida Líquida/EBITDA de 1,29 está abaixo da média setorial de 1,71, embora a liquidez corrente de 0,85 demande atenção no curto prazo. O dividendo atual de 7,05% mostra-se sustentável e coerente com a geração de lucro e com a desalavancagem da companhia, encontrando suporte em um crescimento histórico expressivo, com o CAGR de receita de cinco anos atingindo 96,8%, patamar significativamente acima dos 70,2% do setor. Esse panorama operacional positivo é chancelado pelo checklist de critérios de investimento, no qual a empresa atende a 7 dos 8 requisitos avaliados, falhando apenas na questão das transações de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma ampla dispersão entre os métodos, variando desde os conservadores R$ 93,94 de Graham até os R$ 313,05 de Lynch, estabelecendo uma média de R$ 116,19 e uma mediana de R$ 118,64. Tomando o preço-teto ajustado com margem de segurança de R$ 106,78 como referência frente à cotação atual de R$ 42,47, projeta-se um expressivo upside de 151,4%, em um momento técnico favorável marcado por tendência de alta e pivô de alta gráfico. Como balanço final, os prós concentram-se no forte crescimento de receita, rentabilidade muito acima dos pares, endividamento sob controle e valuation altamente atrativo, enquanto os contras residem na liquidez corrente abaixo de um e na falta de alinhamento nas movimentações de insiders.",Pivô de alta,False,False,,,Em Alta,43.41999816894531,-2.1879248924557504,-13.604984675121223,True,True,True,Pivô de alta
